,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
958,10812.000345983697,0.21104972375690612,7.46281,10734.0,68.60600000000001,0.4010315093100165,0.0
959,10812.500345999697,0.20110497237569053,7.79358,10734.5,70.969,0.411834921274998,0.018819883271484508
960,10813.000346015695,0.2099447513812154,7.9123,10735.0,74.512,0.3915237239001938,0.049067787958223176
961,10813.500346031695,0.21878453038674028,7.72583,10735.5,74.512,0.3802115383358607,0.049067787958223176
962,10814.000346047696,0.22928176795580116,7.2279100000000005,10736.0,74.512,0.3750926785883861,0.049067787958223176
963,10814.500346063696,0.24088397790055244,7.01328,10736.5,75.694,0.3624482220803807,0.059731603180248664
964,10815.000346079696,0.2441988950276241,6.73297,10737.0,76.875,0.3648946055927875,0.07068600468959788
965,10815.500346095696,0.2441988950276241,6.767360000000001,10737.5,78.631,0.3639662739775271,0.08754568328309141
966,10816.000346111696,0.23867403314917124,7.1322,10738.0,80.419,0.3627417540540749,0.1054416987154114
967,10816.500346127697,0.23480662983425404,7.223739999999999,10738.5,81.6,0.3663726694915238,0.11768089913620872
968,10817.000346143695,0.23867403314917124,8.0004,10739.0,81.6,0.3424943840547042,0.11768089913620872
969,10817.500346159695,0.2497237569060773,8.48739,10739.5,82.781,0.3178099850797469,0.1302641135257702
970,10818.000346175695,0.254696132596685,8.652519999999999,10740.0,85.14399999999999,0.3086176932188445,0.15651295258821962
971,10818.500346191695,0.2524861878453038,8.58808,10740.5,85.14399999999999,0.31248473830619505,0.15651295258821962
972,10819.000346207697,0.2475138121546961,8.55614,10741.0,83.962,0.31935674785612983,0.14320101127479398
973,10819.500346223696,0.2508287292817678,8.90475,10741.5,82.459,0.30890599272569924,0.12679863815096531
974,10820.000346239694,0.25911602209944745,9.18185,10742.0,81.009,0.2944795308635707,0.11151370959039411
975,10820.500346255694,0.2662983425414363,9.14414,10742.5,79.392,0.287127361775272,0.09507079614083037
976,10821.000346271694,0.25966850828729265,9.14608,10743.0,78.056,0.294427042309413,0.08194830761481596
977,10821.500346287694,0.2558011049723757,9.54171,10743.5,76.875,0.29261659647748645,0.07068600468959788
978,10822.000346303694,0.2585635359116022,9.190439999999999,10744.0,78.056,0.2949708141951501,0.08194830761481596
979,10822.500346319694,0.25524861878453026,8.56265,10744.5,79.32600000000001,0.3095615269953881,0.0944128220154229
980,10823.000346335692,0.254696132596685,8.1984,10745.0,80.419,0.31704986662455203,0.1054416987154114
981,10823.500346351691,0.2508287292817678,7.79667,10745.5,82.781,0.3301281991635077,0.1302641135257702
982,10824.000346367691,0.24088397790055244,7.23413,10746.0,82.781,0.3568727671528211,0.1302641135257702
983,10824.500346383691,0.23093922651933685,7.3511,10746.5,82.781,0.3692670908454844,0.1302641135257702
984,10825.000346399693,0.22099447513812148,6.77182,10747.0,82.781,0.4020502698010059,0.1302641135257702
985,10825.500346415693,0.22541436464088396,6.49604,10747.5,82.781,0.4024468604694024,0.1302641135257702
986,10826.000346431692,0.23149171270718236,6.48457,10748.0,82.086,0.3922278593742719,0.12281688913211085
987,10826.500346447692,0.2287292817679556,6.2781400000000005,10748.5,81.6,0.4034383815549499,0.11768089913620872
988,10827.000346463692,0.22762430939226516,6.32316,10749.0,81.6,0.4039510584436483,0.11768089913620872
989,10827.500346479692,0.22375690607734794,6.3257699999999994,10749.5,81.6,0.4108481447926835,0.11768089913620872
990,10828.000346495692,0.21546961325966854,6.58153,10750.0,81.6,0.4182779900439764,0.11768089913620872
991,10828.500346511692,0.2099447513812154,7.379980000000001,10750.5,81.6,0.4053982438422972,0.11768089913620872
992,10829.000346527691,0.21602209944751385,6.90948,10751.0,82.781,0.4071867267337215,0.1302641135257702
993,10829.500346543691,0.2176795580110498,7.263,10751.5,85.14399999999999,0.3941293782135705,0.15651295258821962
994,10830.000346559693,0.22154696132596674,7.2371,10752.0,86.307,0.3879416357428304,0.1699763632517304
995,10830.50034657569,0.22541436464088396,7.07918,10752.5,87.506,0.3855151160613997,0.18424669135367006
996,10831.00034659169,0.22375690607734794,7.004169999999999,10753.0,87.506,0.3904448417617372,0.18424669135367006
997,10831.50034660769,0.22375690607734794,7.23758,10753.5,86.325,0.3840973760139201,0.17018764096006705
998,10832.00034662369,0.22375690607734794,7.3886,10754.0,82.781,0.38015171235793976,0.1302641135257702
999,10832.500346639692,0.21823204419889505,7.7571,10754.5,79.237,0.3804050392036848,0.09352716631112379
1000,10833.00034665569,0.2171270718232043,8.040610000000001,10755.0,75.694,0.3755398278497231,0.059731603180248664
