,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
137,10401.50033284785,0.29392265193370165,20.04029,10323.5,92.429,0.17572332765383167,0.247237071968044
138,10402.00033286385,0.2878453038674033,18.58789,10324.0,93.412,0.1863117657830606,0.2607101689583967
139,10402.50033287985,0.2839779005524861,16.69956,10324.5,94.331,0.1992404063625415,0.2735903585492496
140,10403.00033289585,0.2828729281767956,15.57328,10325.0,96.247,0.2071252497361193,0.3013542120007013
141,10403.50033291185,0.2790055248618784,15.10958,10325.5,96.247,0.2131942453130928,0.3013542120007013
142,10404.00033292785,0.2740331491712707,15.1118,10326.0,96.247,0.21704674489035086,0.3013542120007013
143,10404.50033294385,0.26740331491712704,17.92619,10326.5,96.247,0.20422254914262306,0.3013542120007013
144,10405.00033295985,0.26132596685082865,20.16366,10327.0,96.628,0.1970367468235293,0.3070254950770218
145,10405.50033297585,0.2508287292817678,20.59763,10327.5,96.956,0.20310872174036865,0.3119486490898881
146,10406.000332991847,0.2480662983425413,21.47401,10328.0,97.429,0.2011361512233472,0.3191152691791205
147,10406.500333007847,0.2475138121546961,21.88454,10328.5,96.491,0.19968540656507933,0.3049803728614617
148,10407.000333023847,0.2480662983425413,23.81393,10329.0,95.066,0.19099903574443536,0.2840935454140749
149,10407.500333039847,0.2524861878453038,25.66924,10329.5,95.066,0.1807466874654416,0.2840935454140749
150,10408.000333055848,0.2535911602209945,27.64986,10330.0,95.176,0.17339393325059446,0.2856810973300099
151,10408.500333071848,0.25635359116022105,28.86056,10330.5,95.393,0.16788917486352994,0.2888249484743061
152,10409.000333087848,0.2657458563535911,30.66497,10331.0,95.609,0.1571182754623389,0.2919702543431455
153,10409.500333103848,0.2751381215469612,28.76506,10331.5,95.775,0.15668631514496473,0.2943983399495361
154,10410.000333119848,0.2773480662983424,25.0015,10332.0,95.775,0.166727140656387,0.2943983399495361
155,10410.500333135848,0.27845303867403315,20.27364,10332.5,92.704,0.18441517303363253,0.250974985290272
156,10411.000333151847,0.2795580110497236,17.47529,10333.0,91.442,0.19784739639588733,0.2340183176659296
157,10411.500333167847,0.2817679558011049,15.59565,10333.5,88.68700000000003,0.2077883219919298,0.19870090724474632
158,10412.000333183847,0.2850828729281768,16.95291,10334.0,86.921,0.1969795868604507,0.1772339288212535
159,10412.500333199847,0.2867403314917128,22.14579,10334.5,85.14399999999998,0.17134842054870794,0.15651295258821962
160,10413.000333215849,0.2867403314917128,24.98555,10335.0,82.072,0.16131740874642214,0.12266811779920796
161,10413.500333231848,0.2839779005524861,35.36766,10335.5,80.419,0.13690735168943205,0.1054416987154114
162,10414.000333247846,0.27458563535911595,46.19109,10336.0,78.529,0.12389607778479172,0.08654723779601224
163,10414.500333263846,0.27292817679557996,53.81508,10336.5,82.072,0.1154819498360848,0.12266811779920796
164,10415.000333279846,0.27348066298342544,54.95367,10337.0,83.444,0.11404848023719212,0.1374825665060535
165,10415.500333295846,0.27845303867403315,58.43684,10337.5,84.435,0.10862233991664776,0.14848375761043145
166,10416.000333311846,0.2790055248618784,56.31547,10338.0,83.541,0.11043018950729833,0.13854811099655984
167,10416.500333327846,0.2756906077348067,52.6498,10338.5,83.963,0.1155830481753647,0.14321211811989584
168,10417.000333343844,0.2723756906077348,46.89521,10339.0,85.616,0.12396009211768245,0.16193276496265954
169,10417.500333359843,0.27624309392265195,38.68182,10339.5,85.616,0.13457661425400827,0.16193276496265954
170,10418.000333375843,0.27624309392265195,35.31964,10340.0,85.616,0.14083639944580806,0.16193276496265954
171,10418.500333391845,0.27348066298342544,30.42347,10340.5,83.425,0.1532792899024223,0.13727413558864768
172,10419.000333407845,0.2756906077348067,27.18933,10341.0,82.072,0.16083969968972225,0.12266811779920796
173,10419.500333423844,0.2773480662983424,24.99711,10341.5,82.072,0.1667417803490308,0.12266811779920796
174,10420.000333439844,0.2795580110497236,24.14899,10342.0,82.072,0.1683034619637747,0.12266811779920796
175,10420.500333455844,0.2795580110497236,22.83446,10342.5,82.072,0.17308010994702108,0.12266811779920796
176,10421.000333471844,0.27458563535911595,23.28884,10343.0,82.072,0.1744868629882891,0.12266811779920796
177,10421.500333487844,0.27348066298342544,23.79826,10343.5,84.435,0.17330665925591646,0.14848375761043145
178,10422.000333503844,0.28011049723756914,26.554890000000004,10344.0,84.435,0.1601816781921862,0.14848375761043145
179,10422.500333519843,0.287292817679558,26.53415,10344.5,85.28,0.1562381610130434,0.15806844040425433
180,10423.000333535843,0.29392265193370165,24.20999,10345.0,86.79799999999999,0.1598763095282126,0.17577166205143027
181,10423.500333551841,0.2961325966850829,20.02839,10345.5,88.573,0.17446376585086687,0.1972881291253318
182,10424.000333567841,0.2983425414364641,17.84941,10346.0,91.523,0.18343717757155606,0.23509164227037255
183,10424.500333583841,0.3005524861878453,16.113960000000002,10346.5,93.268,0.1916430225155389,0.2587170043512648
184,10425.00033359984,0.2900552486187845,15.31469,10347.0,95.066,0.2036946598786634,0.2840935454140749
185,10425.50033361584,0.28232044198895034,16.50408,10347.5,95.349,0.20159348462954726,0.2881861906882501
186,10426.00033363184,0.2790055248618784,16.27368,10348.0,95.585,0.2054275979455524,0.2916199879303688
187,10426.50033364784,0.2850828729281768,16.990479999999998,10348.5,96.247,0.19676168193110816,0.3013542120007013
188,10427.00033366384,0.2928176795580109,16.95399,10349.0,94.257,0.19177024414203794,0.27254289996023223
189,10427.50033367984,0.2966850828729281,16.75289,10349.5,92.704,0.19040304868814328,0.250974985290272
190,10428.000333695842,0.29116022099447497,16.63186,10350.0,95.775,0.1947206571460231,0.2943983399495361
191,10428.50033371184,0.2850828729281768,16.53183,10350.5,96.956,0.19947243310754292,0.3119486490898881
192,10429.000333727841,0.28011049723756914,17.388679999999994,10351.0,97.103,0.1979483039849011,0.314167392178698
193,10429.500333743841,0.28011049723756914,19.16267,10351.5,97.429,0.1885632619391705,0.3191152691791205
194,10430.000333759841,0.2779005524861879,20.44702,10352.0,97.429,0.18399670939147145,0.3191152691791205
195,10430.500333775839,0.27292817679557996,25.20868,10352.5,97.429,0.16872951201345532,0.3191152691791205
196,10431.000333791839,0.2701657458563535,30.58218,10353.0,97.429,0.15475688263993226,0.3191152691791205
197,10431.50033380784,0.26740331491712704,37.94683,10353.5,95.066,0.1403653586230892,0.2840935454140749
198,10432.000333823838,0.2662983425414363,41.29805,10354.0,92.889,0.13510805468750958,0.2535031907118303
199,10432.500333839838,0.2707182320441988,43.35078,10354.5,91.301,0.12971748326058988,0.2321547986418911
200,10433.000333855838,0.2707182320441988,47.20013,10355.0,89.869,0.1243155267944854,0.2135741540931345
201,10433.500333871838,0.26906077348066304,51.57627,10355.5,87.979,0.1196572797484512,0.18998766561119276
202,10434.000333887838,0.26906077348066304,49.00599,10356.0,83.25399999999998,0.12275508951451075,0.13540243424195655
203,10434.500333903838,0.2723756906077348,48.6013,10356.5,81.433,0.1217649205659549,0.11592954444724893
204,10435.000333919836,0.27458563535911595,48.81105,10357.0,79.71,0.12052512436879312,0.09825536116397404
205,10435.500333935835,0.27292817679557996,54.18653000000001,10357.5,78.301,0.11508545336169765,0.08432404300121253
206,10436.000333951835,0.2740331491712707,56.49433000000001,10358.0,77.347,0.1122558400919569,0.0751496946179513
207,10436.500333967835,0.27458563535911595,62.64363,10358.5,78.529,0.1063893622347034,0.08654723779601224
208,10437.000333983835,0.2773480662983424,66.88153,10359.0,78.529,0.10193802970724508,0.08654723779601224
209,10437.500333999837,0.28232044198895034,67.80656,10359.5,78.529,0.09945721544761008,0.08654723779601224
210,10438.000334015836,0.287292817679558,63.82516,10360.0,78.056,0.10073809927815748,0.08194830761481596
211,10438.500334031836,0.2883977900552485,56.61779,10360.5,75.694,0.10654819391717077,0.05973160318024865
212,10439.000334047836,0.2878453038674033,47.88224,10361.0,76.19,0.1160828599175098,0.0642953096211974
213,10439.500334063836,0.2850828729281768,35.68843,10361.5,76.892,0.13576243818842545,0.07084591618957506
214,10440.000334079836,0.2756906077348067,29.515040000000006,10362.0,79.238,0.15437281314003465,0.0935371072252821
215,10440.500334095836,0.2740331491712707,27.45368,10362.5,78.529,0.16103159402793074,0.08654723779601224
216,10441.000334111835,0.2696132596685083,27.09371,10363.0,78.056,0.16475514704475802,0.08194830761481596
217,10441.500334127835,0.2696132596685083,27.91406,10363.5,78.52,0.16231614745583947,0.08645925437333486
218,10442.000334143835,0.2668508287292818,27.17911,10364.0,79.15100000000002,0.16619896146457866,0.09267311998196688
219,10442.500334159837,0.26298342541436465,26.97085,10364.5,79.71,0.1692929148007802,0.09825536116397404
220,10443.000334175837,0.2624309392265194,26.94011,10365.0,80.37899999999998,0.16974608248206424,0.10503307261164158
221,10443.500334191836,0.2646408839779006,27.06969,10365.5,80.891,0.167925209009323,0.11029257122453956
222,10444.000334207834,0.26298342541436465,27.29062,10366.0,80.891,0.16829817176277614,0.11029257122453956
223,10444.500334223834,0.26132596685082865,25.2734,10366.5,80.891,0.17599489712200878,0.11029257122453956
224,10445.000334239834,0.2646408839779006,23.29552,10367.0,80.891,0.18101782154478704,0.11029257122453956
225,10445.500334255834,0.2701657458563535,22.72507,10367.5,80.705,0.1795277459369592,0.10837458005292663
226,10446.000334271834,0.2718232044198895,21.92369,10368.0,80.419,0.181664941378295,0.1054416987154114
227,10446.500334287835,0.2618784530386739,21.56107,10368.5,80.745,0.1901426558188601,0.10878634483109252
228,10447.000334303832,0.2524861878453038,21.94544,10369.0,81.24600000000002,0.19548106913737007,0.1139765767407589
229,10447.500334319831,0.2464088397790053,23.53039,10369.5,81.6,0.19343881839974336,0.11768089913620873
230,10448.000334335833,0.2414364640883977,27.42823,10370.0,78.529,0.18285747724158105,0.08654723779601224
231,10448.500334351833,0.2397790055248617,35.61427,10370.5,78.529,0.16158137486341478,0.08654723779601224
232,10449.000334367833,0.2392265193370165,42.34868,10371.0,78.285,0.14852009444454994,0.08416847562491214
233,10449.500334383833,0.2447513812154697,42.93013,10371.5,78.056,0.144181063313558,0.08194830761481596
234,10450.000334399832,0.2508287292817678,46.4063,10372.0,78.919,0.13531586796048387,0.09037776078699976
235,10450.500334415832,0.253038674033149,47.26318,10372.5,79.71,0.1329125850100788,0.09825536116397404
236,10451.000334431832,0.25966850828729265,52.08931,10373.0,80.11399999999998,0.12337321773344467,0.10233559305913308
237,10451.500334447832,0.26132596685082865,55.39653000000001,10373.5,80.419,0.11887502752462854,0.1054416987154114
238,10452.000334463832,0.2602209944751381,60.9521,10374.0,81.6,0.1138093147399666,0.11768089913620873
239,10452.500334479832,0.2624309392265194,66.58165,10374.5,80.891,0.10797473969381416,0.11029257122453956
240,10453.000334495833,0.2723756906077348,70.05656,10375.0,80.891,0.10141956154202593,0.11029257122453956
241,10453.500334511833,0.28011049723756914,77.94958000000003,10375.5,81.07600000000002,0.09349280783686244,0.11220857465640084
242,10454.000334527833,0.28453038674033154,81.00305,10376.0,81.6,0.09028906116774027,0.11768089913620873
243,10454.500334543829,0.2812154696132596,81.15084,10376.5,80.745,0.09127014908718104,0.10878634483109252
244,10455.000334559827,0.27679558011049715,71.48565,10377.0,78.529,0.09879748538817447,0.08654723779601224
245,10455.50033457583,0.27624309392265195,65.45392,10377.5,77.47800000000002,0.10345588902651742,0.07639734990880967
246,10456.00033459183,0.28066298342541435,63.167,10378.0,75.694,0.10365355797204838,0.05973160318024865
247,10456.50033460783,0.2828729281767956,65.48571,10378.5,76.15,0.10100661589599608,0.06392529600839805
248,10457.00033462383,0.2828729281767956,61.23535,10379.0,76.6,0.10445325758444662,0.06810804592565675
249,10457.50033463983,0.2779005524861879,59.10901,10379.5,76.875,0.10821768126649377,0.07068600468959788
250,10458.00033465583,0.2756906077348067,56.75558,10380.0,77.154,0.11132385150904134,0.0733185211985358
251,10458.50033467183,0.28011049723756914,59.64058000000001,10380.5,77.347,0.10688436061059334,0.0751496946179513
252,10459.00033468783,0.2812154696132596,63.19279,10381.0,78.592,0.10342880445776742,0.08716364243455682
253,10459.50033470383,0.2790055248618784,64.63535,10381.5,79.71,0.1030781514494104,0.09825536116397404
254,10460.000334719827,0.2817679558011049,68.71027,10382.0,81.64,0.098994723832267,0.1181014053300206
255,10460.500334735827,0.288950276243094,68.30038,10382.5,83.25399999999998,0.0968232827769075,0.13540243424195655
256,10461.000334751827,0.288950276243094,68.29819,10383.0,83.25399999999998,0.09682483509688483,0.13540243424195655
257,10461.500334767828,0.2861878453038673,59.73096,10383.5,82.53399999999998,0.10453543840168306,0.12760347588808746
258,10462.000334783828,0.2812154696132596,51.2507,10384.0,81.632,0.11484851100119894,0.11801727250464256
259,10462.500334799828,0.2790055248618784,43.38865,10384.5,80.891,0.12580954889454368,0.11029257122453956
260,10463.000334815828,0.2812154696132596,39.32661,10385.0,80.891,0.13110885181611182,0.11029257122453956
261,10463.500334831828,0.2790055248618784,39.92571,10385.5,82.072,0.13115213053262487,0.12266811779920796
262,10464.000334847828,0.27458563535911595,49.67847,10386.0,83.59100000000002,0.11946826520733865,0.13909830900359596
263,10464.500334863827,0.2751381215469612,51.80013,10386.5,85.616,0.1167611286821503,0.16193276496265954
264,10465.000334879827,0.27624309392265195,54.72259,10387.0,86.79799999999999,0.11314613560559378,0.17577166205143027
265,10465.500334895827,0.28011049723756914,57.96373000000001,10387.5,86.79700000000003,0.1084193827264028,0.17575979099552935
266,10466.000334911827,0.28453038674033154,59.33304,10388.0,86.79799999999999,0.10549637156193674,0.17577166205143027
267,10466.500334927829,0.27845303867403315,55.67054,10388.5,84.435,0.11128837439510963,0.14848375761043145
268,10467.000334943828,0.2756906077348067,56.05941,10389.0,83.37100000000002,0.11201295258998466,0.1366822602281586
269,10467.500334959825,0.2707182320441988,57.00419,10389.5,82.072,0.11312109035773275,0.12266811779920796
270,10468.000334975826,0.2679558011049723,59.61742,10390.0,82.072,0.11175442405248412,0.12266811779920796
271,10468.500334991826,0.2696132596685083,63.71222,10390.5,82.072,0.10743897616409537,0.12266811779920796
272,10469.000335007826,0.2679558011049723,69.55399,10391.0,83.33,0.10346424410230567,0.13623337413260128
273,10469.500335023826,0.2696132596685083,82.21844,10391.5,84.435,0.0945776707252552,0.14848375761043145
274,10470.000335039826,0.26740331491712704,91.31732,10392.0,84.435,0.09048385847893788,0.14848375761043145
275,10470.500335055824,0.2657458563535911,98.21644,10392.5,84.435,0.08779218974407063,0.14848375761043145
276,10471.000335071823,0.2646408839779006,110.22812,10393.0,83.773,0.08321686265263861,0.14110649137530992
277,10471.500335087823,0.26353591160220985,114.55553,10393.5,82.072,0.08197220992089689,0.12266811779920796
278,10472.000335103825,0.26906077348066304,98.24499,10394.0,82.249,0.08669796116040228,0.12455261530571073
279,10472.500335119825,0.2756906077348067,79.79341,10394.5,82.55,0.09388776350001657,0.1277753580479317
280,10473.000335135825,0.2812154696132596,68.77878,10395.0,82.781,0.09913979938022137,0.1302641135257702
281,10473.500335151824,0.29116022099447497,55.42859,10395.5,84.447,0.10666342411644086,0.14861854509326994
282,10474.000335167824,0.2983425414364641,43.874,10396.0,86.325,0.11700264422970445,0.17018764096006705
283,10474.500335183824,0.3016574585635358,39.83649000000001,10396.5,86.87700000000002,0.12143947374106362,0.1767103564892311
284,10475.000335199824,0.29337016574585617,40.26663,10397.0,87.506,0.12420122775373678,0.18424669135367008
285,10475.500335215824,0.2944751381215469,44.76849,10397.5,86.78399999999998,0.1173490612944451,0.17560549262154854
286,10476.000335231824,0.2977900552486186,51.14452,10398.0,86.325,0.10856872393672663,0.17018764096006705
287,10476.500335247823,0.30276243093922656,51.84263,10398.5,87.13,0.10606423915002074,0.17972829491624906
288,10477.000335263821,0.29944751381215456,54.02908000000001,10399.0,87.506,0.1050461111534224,0.18424669135367008
289,10477.500335279821,0.29558011049723737,56.28382,10399.5,88.993,0.10426714627152896,0.20251184608237136
290,10478.000335295821,0.2906077348066297,60.52635,10400.0,90.341,0.10226689388704703,0.21962963506462105
291,10478.50033531182,0.2834254143646408,77.24304000000002,10400.5,92.158,0.09282094981398516,0.24357705608434374
292,10479.00033532782,0.27845303867403315,99.28946,10401.0,95.066,0.0833318342328627,0.2840935454140749
293,10479.50033534382,0.2790055248618784,106.74413,10401.5,95.066,0.08021021362349096,0.2840935454140749
294,10480.00033535982,0.28232044198895034,119.2038,10402.0,95.066,0.0750113707649326,0.2840935454140749
295,10480.50033537582,0.28011049723756914,133.16173999999998,10402.5,95.066,0.07153117550439325,0.2840935454140749
296,10481.00033539182,0.2812154696132596,133.16148,10403.0,95.066,0.07125017954025993,0.2840935454140749
297,10481.50033540782,0.2850828729281768,133.16125,10403.5,95.066,0.0702836680351178,0.2840935454140749
298,10482.000335423822,0.2861878453038673,123.34183,10404.0,95.066,0.072745829183875,0.2840935454140749
299,10482.500335439821,0.29558011049723737,117.91167,10404.5,95.066,0.07203787193280095,0.2840935454140749
300,10483.000335455821,0.30276243093922656,112.96918,10405.0,96.247,0.07185094846643436,0.3013542120007013
301,10483.50033547182,0.3044198895027623,112.96897,10405.5,96.921,0.07145981189908511,0.3114215043060224
317,10491.500335727816,0.2861878453038673,28.62155,10413.5,96.956,0.1510138284181804,0.3119486490898881
318,10492.000335743816,0.2839779005524861,26.3985,10414.0,96.484,0.1584675370020697,0.3048760540527259
319,10492.500335759816,0.28066298342541435,24.02371,10414.5,96.247,0.16807739231248658,0.3013542120007013
320,10493.000335775816,0.2751381215469612,21.71598,10415.0,96.247,0.18033249557367376,0.3013542120007013
321,10493.500335791816,0.2751381215469612,18.49184,10415.5,96.247,0.19542208645504047,0.3013542120007013
322,10494.000335807816,0.27624309392265195,17.03916,10416.0,95.775,0.20276778509415852,0.2943983399495361
323,10494.500335823815,0.2723756906077348,17.05416,10416.5,92.704,0.20555638254996933,0.250974985290272
324,10495.000335839815,0.2696132596685083,18.67109,10417.0,93.232,0.1984670406177212,0.2582197649158832
325,10495.500335855815,0.2718232044198895,21.71836,10417.5,93.885,0.1825216707355248,0.2673047702084701
326,10496.000335871817,0.2723756906077348,26.57836,10418.0,96.956,0.16465769934801247,0.3119486490898881
327,10496.500335887817,0.2740331491712707,36.19062,10418.5,96.686,0.1402533889524588,0.3078932965992287
328,10497.000335903816,0.2707182320441988,49.22134000000001,10419.0,96.247,0.12173634423763187,0.3013542120007013
329,10497.500335919814,0.2707182320441988,74.63118,10419.5,96.956,0.09886369040845401,0.3119486490898881
330,10498.000335935814,0.2795580110497236,103.07726,10420.0,97.429,0.08146313183317347,0.3191152691791205
334,10500.000335999814,0.3082872928176795,87.65438,10422.0,97.171,0.08010729038114485,0.31519634208003944
335,10500.500336015812,0.3066298342541435,94.22766,10422.5,96.247,0.07768029493983297,0.3013542120007013
336,10501.000336031811,0.30497237569060776,62.06758000000001,10423.0,95.066,0.09623245560419312,0.2840935454140749
337,10501.500336047813,0.3044198895027623,51.16411,10423.5,93.885,0.10618391683539667,0.2673047702084701
338,10502.000336063813,0.30497237569060776,45.41605,10424.0,94.632,0.11249916387881287,0.2778697673168813
339,10502.500336079813,0.3071823204419889,46.11059,10424.5,96.247,0.11084546277850044,0.3013542120007013
340,10503.000336095813,0.3060773480662982,50.14342,10425.0,97.037,0.10667835536294497,0.3131702748035858
343,10504.500336143812,0.2977900552486186,37.35143,10426.5,95.775,0.12704297938157946,0.2943983399495361
344,10505.000336159812,0.2883977900552485,31.7032,10427.0,94.594,0.14238721606783145,0.27732784076183137
345,10505.500336175812,0.28453038674033154,27.248490000000004,10427.5,95.775,0.15567346883791222,0.2943983399495361
346,10506.000336191812,0.28066298342541435,26.79793,10428.0,96.463,0.15913976617808853,0.3045632004443927
347,10506.500336207813,0.2790055248618784,27.91943,10428.5,96.956,0.15683695440071607,0.3119486490898881
348,10507.000336223813,0.2795580110497236,30.34896,10429.0,95.414,0.15013108685184612,0.2891300427784215
349,10507.500336239813,0.27845303867403315,32.698840000000004,10429.5,94.594,0.14520993884603747,0.27732784076183137
350,10508.000336255807,0.2740331491712707,35.20282,10430.0,94.594,0.14220754796251978,0.27732784076183137
351,10508.500336271807,0.2508287292817678,35.40134000000001,10430.5,95.514,0.15492708467730815,0.2905849376345452
352,10509.000336287807,0.2458563535911601,37.66645,10431.0,96.956,0.15323419663525906,0.3119486490898881
353,10509.50033630381,0.2292817679558012,41.52929,10431.5,96.956,0.15648319408333408,0.3119486490898881
354,10510.00033631981,0.21270718232044186,43.26904,10432.0,96.956,0.16525084645026752,0.3119486490898881
355,10510.50033633581,0.2005524861878453,47.94115,10432.5,96.956,0.1665068877317023,0.3119486490898881
356,10511.00033635181,0.18839779005524848,52.57523000000001,10433.0,95.48,0.16925756257873925,0.2900898901894309
357,10511.50033636781,0.1762430939226519,54.91962,10433.5,94.121,0.1770266321644456,0.2706225788291425
358,10512.00033638381,0.17292817679557995,53.56109,10434.0,89.869,0.1826938850182648,0.2135741540931345
359,10512.50033639981,0.1762430939226519,50.43816,10434.5,87.03399999999998,0.1847237564213665,0.17858103787453047
360,10513.00033641581,0.18011049723756908,51.92234000000001,10435.0,88.68700000000003,0.17815512639860567,0.19870090724474632
361,10513.500336431807,0.1850828729281768,48.06533,10435.5,90.602,0.18019066200920072,0.22300702757874166
362,10514.000336447807,0.187292817679558,39.84496,10436.0,93.412,0.1955719906470985,0.2607101689583967
363,10514.500336463809,0.1878453038674032,31.89375,10436.5,92.52,0.21795224269451247,0.24847131149148036
364,10515.000336479809,0.18839779005524848,25.9107,10437.0,91.05,0.24110104908460506,0.2288526931837587
365,10515.500336495808,0.20110497237569053,19.99553,10437.5,90.699,0.2571136942590282,0.22426751007299134
366,10516.000336511808,0.20718232044198887,19.54052,10438.0,90.248,0.25246066741475026,0.2184311872401126
367,10516.500336527808,0.1966850828729281,20.12463,10438.5,89.869,0.2620469455590432,0.2135741540931345
368,10517.000336543808,0.19226519337016568,21.42705,10439.0,91.264,0.2597960936337513,0.2316668107637103
369,10517.500336559808,0.17292817679557995,24.48785,10439.5,92.231,0.2701925601325946,0.2445606746144686
370,10518.000336575808,0.15966850828729265,29.85535,10440.0,92.865,0.2650233417980667,0.2531745872649175
373,10519.500336623809,0.1607734806629834,22.32411,10441.5,91.05,0.3043778087625633,0.2288526931837587
374,10520.000336639809,0.17292817679557995,22.51431,10442.0,90.376,0.2817859880061259,0.2200813417711117
375,10520.500336655808,0.18287292817679554,23.85107,10442.5,89.869,0.258887525706796,0.2135741540931345
376,10521.000336671808,0.18618784530386728,26.29012,10443.0,91.759,0.2421959446450703,0.2382305187965725
377,10521.500336687806,0.19447513812154688,28.06977,10443.5,91.759,0.22440418994395347,0.2382305187965725
378,10522.000336703806,0.2044198895027625,30.69422,10444.0,91.759,0.2041564132844637,0.2382305187965725
379,10522.500336719806,0.21878453038674028,35.94195,10444.5,90.618,0.17627756724502786,0.22321474462486932
380,10523.000336735806,0.2287292817679556,41.67119,10445.0,89.869,0.156593870851277,0.2135741540931345
381,10523.500336751806,0.23701657458563524,43.15449,10445.5,90.577,0.14849873895338958,0.22268262581967235
382,10524.000336767804,0.23480662983425404,41.61121,10446.0,92.858,0.1526507525573344,0.25307877945600155
383,10524.500336783804,0.225414364640884,43.64851,10446.5,95.302,0.15525592299675706,0.2875046095148405
384,10525.000336799803,0.21602209944751385,48.06362,10447.0,96.135,0.1543860500556371,0.2996966860103896
385,10525.500336815805,0.21270718232044186,54.93481,10447.5,96.956,0.14665892900399655,0.3119486490898881
386,10526.000336831805,0.21270718232044186,57.36023,10448.0,96.333,0.143524776925255,0.30262991589968585
387,10526.500336847805,0.21823204419889505,56.54175,10448.5,95.775,0.14090011041463404,0.2943983399495361
388,10527.000336863804,0.2314917127071824,64.99091,10449.0,92.94,0.1238946976355234,0.2542020879533202
389,10527.500336879804,0.2464088397790053,72.0479,10449.5,92.212,0.11054714474986674,0.2443045020486973
390,10528.000336895804,0.26132596685082865,81.15193000000002,10450.0,91.759,0.09821605473953607,0.2382305187965725
391,10528.500336911804,0.26132596685082865,86.94083,10450.5,90.859,0.0948899068621176,0.2263529375716446
392,10529.000336927804,0.2580110497237569,68.91998000000001,10451.0,90.138,0.10794526582081884,0.21701704120600931
393,10529.500336943804,0.25635359116022105,61.54803,10451.5,89.396,0.11496562194582055,0.20757277092179452
394,10530.000336959803,0.25966850828729265,54.19696,10452.0,89.045,0.12095051744822853,0.2031621818343613
395,10530.5003369758,0.2436464088397789,61.87096,10452.5,88.68700000000003,0.12064547434346032,0.19870090724474632
396,10531.000336991801,0.2243093922651932,66.00129,10453.0,88.68700000000003,0.12687930951750273,0.19870090724474632
397,10531.500337007801,0.20497237569060767,79.15675,10453.5,87.929,0.12678712824634242,0.1893777802805245
398,10532.0003370238,0.18563535911602205,84.75935,10454.0,87.506,0.1352882147517717,0.18424669135367008
399,10532.500337039799,0.16850828729281753,70.73278,10454.5,87.506,0.1631484112731574,0.18424669135367008
400,10533.000337055799,0.16243093922651936,64.24887,10455.0,87.506,0.1775877377069655,0.18424669135367008
401,10533.5003370718,0.1569060773480662,65.75124,10455.5,88.363,0.18172837293391308,0.19469551810345834
402,10534.0003370878,0.1558011049723757,74.63838,10456.0,88.68700000000003,0.1717761407940854,0.19870090724474632
403,10534.5003371038,0.16187845303867388,57.55017,10456.5,91.05,0.18827910548347065,0.2288526931837587
404,10535.0003371198,0.1651933701657458,75.24903,10457.0,91.759,0.16135090689078638,0.2382305187965725
405,10535.5003371358,0.16187845303867388,102.69719,10457.5,90.709,0.14094385681011615,0.22439761997352967
406,10536.000337151801,0.15414364640883976,136.89278000000002,10458.0,88.68700000000003,0.1282031149080398,0.19870090724474632
407,10536.5003371678,0.13922651933701646,158.96503,10458.5,86.325,0.13171696436645744,0.17018764096006705
408,10537.0003371838,0.12596685082872913,94.09958,10459.0,85.14399999999998,0.18921883426710787,0.15651295258821962
409,10537.5003371998,0.13646408839778998,79.81225,10459.5,85.416,0.1896537007941841,0.15962890145344322
410,10538.000337215799,0.1386740331491712,79.47823000000002,10460.0,85.852,0.1870230939210385,0.16466527079517576
411,10538.5003372318,0.1519337016574585,77.16463,10460.5,84.708,0.17324121430970926,0.1515595850012204
412,10539.0003372478,0.16243093922651936,73.41979,10461.0,83.962,0.16612659079236985,0.14320101127479398
413,10539.500337263798,0.15856353591160216,80.85172,10461.5,83.962,0.16216850897289015,0.14320101127479398
414,10540.000337279798,0.14917127071823205,92.47021,10462.0,85.47399999999998,0.16118638896571244,0.16029590883271025
415,10540.500337295798,0.1386740331491712,82.57234,10462.5,86.88600000000002,0.18348562034202198,0.17681740684530275
416,10541.000337311798,0.12872928176795584,81.80386,10463.0,88.215,0.19858673367510785,0.1928760061128198
417,10541.500337327798,0.13701657458563524,59.46225,10463.5,89.10799999999998,0.21883697456582865,0.20395115271727496
418,10542.000337343798,0.14530386740331486,54.8188,10464.0,89.869,0.21491787674295693,0.2135741540931345
419,10542.500337359796,0.1458563535911601,56.99836,10464.5,87.889,0.2099703369695856,0.1888903870901921
420,10543.000337375795,0.14475138121546965,61.72728000000001,10465.0,86.325,0.2033074019666556,0.17018764096006705
421,10543.500337391795,0.14475138121546965,67.04438,10465.5,86.085,0.19507902273340888,0.16737793091444098
422,10544.000337407795,0.1425414364640884,94.76332,10466.0,85.852,0.16663000689109986,0.16466527079517576
423,10544.500337423797,0.13701657458563524,140.91083999999995,10466.5,87.738,0.1421573009935456,0.1870545964846888
424,10545.000337439797,0.1292817679558011,144.10199,10467.0,89.396,0.14898488343859012,0.20757277092179452
425,10545.500337455796,0.11988950276243095,84.4192,10467.5,92.231,0.2099001273669908,0.2445606746144686
426,10546.000337471796,0.12707182320441987,76.2612,10468.0,92.769,0.2083595441781441,0.2518620229861366
427,10546.500337487796,0.13977900552486194,72.29451,10468.5,93.412,0.1945449095904417,0.2607101689583967
428,10547.000337503796,0.1519337016574585,69.04286,10469.0,96.21,0.1831474902442458,0.30080615441400244
