,DEPTH,Rt,density_porosity,TVD,GR,Sw,Vshale
607,11847.000379103523,44.57551,0.253038674033149,10576.39941,66.373,0.08423206547534799,0.08161289948289004
608,11847.500379119523,45.97341,0.2607734806629834,10576.84961,65.012,0.08048143864521724,0.07274210969281472
609,11848.000379135525,47.79742,0.27624309392265195,10577.2998,64.89699999999999,0.07451073660702195,0.07200137488005112
610,11848.500379151523,48.50992,0.27292817679557996,10577.75,66.017,0.0748598341334342,0.07927384877751036
611,11849.000379167524,48.90373,0.27624309392265195,10578.2002,68.16199999999999,0.07366311700673993,0.09357122745711652
612,11849.500379183522,49.03481,0.28232044198895034,10578.65039,68.98899999999999,0.07198101065278664,0.09921601277292806
613,11850.000379199524,49.32425,0.28066298342541435,10579.10156,68.703,0.07219333940881048,0.0972554275309599
614,11850.500379215526,49.15428,0.27679558011049715,10579.55176,66.891,0.07332848177325349,0.08504024716890274
615,11851.000379231524,47.95776,0.27624309392265195,10580.00195,64.32300000000001,0.07438607425774169,0.06832446281482718
616,11851.500379247524,47.09944,0.27845303867403315,10580.45215,64.469,0.0744650834336464,0.06925650379643224
617,11852.000379263523,46.14507,0.28453038674033154,10580.90234,66.583,0.07362430447194672,0.08299894030321768
618,11852.500379279523,44.25175,0.28950276243093925,10581.35352,67.87,0.07389151594710193,0.09159593119146343
619,11853.000379295525,41.90701,0.2878453038674033,10581.80371,66.426,0.07636775566034483,0.0819622703252975
620,11853.500379311523,40.5259,0.2856353591160221,10582.25391,65.79,0.07825898507551808,0.07778932013122668
621,11854.000379327525,39.32197,0.2922651933701657,10582.7041,66.291,0.07764576673038802,0.08107294719599642
622,11854.500379343523,38.35248,0.29337016574585617,10583.1543,67.418,0.0783248986332517,0.08855643109203493
623,11855.00037935952,38.69035,0.2900552486187845,10583.60547,70.066,0.07887338068178558,0.1066801277207107
624,11855.500379375522,38.71999,0.2828729281767956,10584.05566,72.777,0.0808450640473737,0.12604828440593813
625,11856.00037939152,41.57785,0.2817679558011049,10584.50586,75.14699999999998,0.0783231054351497,0.1436827024770964
626,11856.500379407522,43.40674,0.2850828729281768,10584.95605,77.516,0.07576398370750315,0.1619911301566197
627,11857.000379423524,39.65413,0.2861878453038673,10585.40625,78.878,0.07896181381952896,0.1728357664563576
628,11857.500379439522,38.08408,0.2850828729281768,10585.85742,78.473,0.08088530968851354,0.16958630275102174
